seccion_codigo;distrito_codigo;distrito_nombre;municipio_codigo;municipio_nombre;superficie_km2
07916126;07916;Hortaleza;079;MADRID;0.61
07916127;07916;Hortaleza;079;MADRID;0.04
07916128;07916;Hortaleza;079;MADRID;2.82
07916129;07916;Hortaleza;079;MADRID;0.21
07909071;07909;Moncloa-Aravaca;079;MADRID;1.27
07909086;07909;Moncloa-Aravaca;079;MADRID;1.21
07909091;07909;Moncloa-Aravaca;079;MADRID;0.78
07919040;07919;Vicalvaro;079;MADRID;0.06
07919041;07919;Vicalvaro;079;MADRID;0.04
07919042;07919;Vicalvaro;079;MADRID;0.11
07919045;07919;Vicalvaro;079;MADRID;0.05
07919046;07919;Vicalvaro;079;MADRID;0.06
07919047;07919;Vicalvaro;079;MADRID;0.15
07919048;07919;Vicalvaro;079;MADRID;0.03
07919049;07919;Vicalvaro;079;MADRID;0.05
07919051;07919;Vicalvaro;079;MADRID;0.08
07909046;07909;Moncloa-Aravaca;079;MADRID;0.10
07909047;07909;Moncloa-Aravaca;079;MADRID;0.10
07909049;07909;Moncloa-Aravaca;079;MADRID;0.03
07909050;07909;Moncloa-Aravaca;079;MADRID;0.03
07909051;07909;Moncloa-Aravaca;079;MADRID;0.03
07909052;07909;Moncloa-Aravaca;079;MADRID;0.06
07909053;07909;Moncloa-Aravaca;079;MADRID;0.05
07909054;07909;Moncloa-Aravaca;079;MADRID;0.03
07909055;07909;Moncloa-Aravaca;079;MADRID;0.06
07909056;07909;Moncloa-Aravaca;079;MADRID;0.10
07909057;07909;Moncloa-Aravaca;079;MADRID;0.03
07909058;07909;Moncloa-Aravaca;079;MADRID;0.02
07909060;07909;Moncloa-Aravaca;079;MADRID;0.04
07909061;07909;Moncloa-Aravaca;079;MADRID;0.03
07909063;07909;Moncloa-Aravaca;079;MADRID;0.08
07909064;07909;Moncloa-Aravaca;079;MADRID;0.09
07909065;07909;Moncloa-Aravaca;079;MADRID;0.02
07909066;07909;Moncloa-Aravaca;079;MADRID;0.03
07909067;07909;Moncloa-Aravaca;079;MADRID;0.03
07909068;07909;Moncloa-Aravaca;079;MADRID;0.03
07909069;07909;Moncloa-Aravaca;079;MADRID;0.04
07909070;07909;Moncloa-Aravaca;079;MADRID;0.28
07909082;07909;Moncloa-Aravaca;079;MADRID;0.02
07909090;07909;Moncloa-Aravaca;079;MADRID;0.11
07907118;07907;Chamberí;079;MADRID;0.09
07907119;07907;Chamberí;079;MADRID;0.02
07907120;07907;Chamberí;079;MADRID;0.20
07907121;07907;Chamberí;079;MADRID;0.09
07907122;07907;Chamberí;079;MADRID;0.02
07907123;07907;Chamberí;079;MADRID;0.03
07907124;07907;Chamberí;079;MADRID;0.02
07907125;07907;Chamberí;079;MADRID;0.13
07907126;07907;Chamberí;079;MADRID;0.01
07907127;07907;Chamberí;079;MADRID;0.04
07907128;07907;Chamberí;079;MADRID;0.02
07907129;07907;Chamberí;079;MADRID;0.03
07907130;07907;Chamberí;079;MADRID;0.06
07907131;07907;Chamberí;079;MADRID;0.03
07907132;07907;Chamberí;079;MADRID;0.10
07907133;07907;Chamberí;079;MADRID;0.03
07907134;07907;Chamberí;079;MADRID;0.04
07907135;07907;Chamberí;079;MADRID;0.12
07908104;07908;Fuencarral-El Pardo;079;MADRID;0.06
07908105;07908;Fuencarral-El Pardo;079;MADRID;0.04
07908106;07908;Fuencarral-El Pardo;079;MADRID;0.02
07908107;07908;Fuencarral-El Pardo;079;MADRID;0.02
07908108;07908;Fuencarral-El Pardo;079;MADRID;0.02
07908109;07908;Fuencarral-El Pardo;079;MADRID;0.03
07908110;07908;Fuencarral-El Pardo;079;MADRID;0.03
07908111;07908;Fuencarral-El Pardo;079;MADRID;0.52
07908112;07908;Fuencarral-El Pardo;079;MADRID;0.60
07908113;07908;Fuencarral-El Pardo;079;MADRID;0.03
07908114;07908;Fuencarral-El Pardo;079;MADRID;0.04
07908115;07908;Fuencarral-El Pardo;079;MADRID;0.02
07908116;07908;Fuencarral-El Pardo;079;MADRID;0.03
07908117;07908;Fuencarral-El Pardo;079;MADRID;0.03
07908119;07908;Fuencarral-El Pardo;079;MADRID;0.14
07908120;07908;Fuencarral-El Pardo;079;MADRID;0.04
07908121;07908;Fuencarral-El Pardo;079;MADRID;0.41
07908122;07908;Fuencarral-El Pardo;079;MADRID;0.05
07908123;07908;Fuencarral-El Pardo;079;MADRID;0.07
07908124;07908;Fuencarral-El Pardo;079;MADRID;0.09
07908125;07908;Fuencarral-El Pardo;079;MADRID;0.06
07908126;07908;Fuencarral-El Pardo;079;MADRID;0.06
07908128;07908;Fuencarral-El Pardo;079;MADRID;0.98
07908153;07908;Fuencarral-El Pardo;079;MADRID;0.10
07908159;07908;Fuencarral-El Pardo;079;MADRID;0.36
07908160;07908;Fuencarral-El Pardo;079;MADRID;0.16
07908161;07908;Fuencarral-El Pardo;079;MADRID;0.10
07908162;07908;Fuencarral-El Pardo;079;MADRID;0.24
07908166;07908;Fuencarral-El Pardo;079;MADRID;2.15
07908167;07908;Fuencarral-El Pardo;079;MADRID;0.83
07908168;07908;Fuencarral-El Pardo;079;MADRID;0.06
07908170;07908;Fuencarral-El Pardo;079;MADRID;0.11
07908171;07908;Fuencarral-El Pardo;079;MADRID;0.68
07908172;07908;Fuencarral-El Pardo;079;MADRID;0.07
07908174;07908;Fuencarral-El Pardo;079;MADRID;0.32
07908179;07908;Fuencarral-El Pardo;079;MADRID;0.07
07908185;07908;Fuencarral-El Pardo;079;MADRID;0.05
07908186;07908;Fuencarral-El Pardo;079;MADRID;0.07
07908187;07908;Fuencarral-El Pardo;079;MADRID;0.19
07908188;07908;Fuencarral-El Pardo;079;MADRID;0.07
07915001;07915;Ciudad Lineal;079;MADRID;0.06
07915002;07915;Ciudad Lineal;079;MADRID;0.06
07915003;07915;Ciudad Lineal;079;MADRID;0.05
07915005;07915;Ciudad Lineal;079;MADRID;1.65
07915006;07915;Ciudad Lineal;079;MADRID;0.02
07915008;07915;Ciudad Lineal;079;MADRID;0.31
07915009;07915;Ciudad Lineal;079;MADRID;0.03
07915010;07915;Ciudad Lineal;079;MADRID;0.03
07915011;07915;Ciudad Lineal;079;MADRID;0.03
07915012;07915;Ciudad Lineal;079;MADRID;0.03
07915013;07915;Ciudad Lineal;079;MADRID;0.04
07915014;07915;Ciudad Lineal;079;MADRID;0.05
07915015;07915;Ciudad Lineal;079;MADRID;0.02
07915016;07915;Ciudad Lineal;079;MADRID;0.03
07915017;07915;Ciudad Lineal;079;MADRID;0.02
07915018;07915;Ciudad Lineal;079;MADRID;0.01
07915019;07915;Ciudad Lineal;079;MADRID;0.01
07915020;07915;Ciudad Lineal;079;MADRID;0.02
07915021;07915;Ciudad Lineal;079;MADRID;0.01
07915022;07915;Ciudad Lineal;079;MADRID;0.02
07915023;07915;Ciudad Lineal;079;MADRID;0.04
07915024;07915;Ciudad Lineal;079;MADRID;0.05
07915025;07915;Ciudad Lineal;079;MADRID;0.03
07915026;07915;Ciudad Lineal;079;MADRID;0.02
07915027;07915;Ciudad Lineal;079;MADRID;0.02
07915028;07915;Ciudad Lineal;079;MADRID;0.01
07915029;07915;Ciudad Lineal;079;MADRID;0.02
07915030;07915;Ciudad Lineal;079;MADRID;0.04
07915031;07915;Ciudad Lineal;079;MADRID;0.05
07915032;07915;Ciudad Lineal;079;MADRID;0.03
07915033;07915;Ciudad Lineal;079;MADRID;0.05
07915034;07915;Ciudad Lineal;079;MADRID;0.03
07915035;07915;Ciudad Lineal;079;MADRID;0.03
07915036;07915;Ciudad Lineal;079;MADRID;0.02
07915037;07915;Ciudad Lineal;079;MADRID;0.03
07915038;07915;Ciudad Lineal;079;MADRID;0.04
07915039;07915;Ciudad Lineal;079;MADRID;0.03
07915040;07915;Ciudad Lineal;079;MADRID;0.04
07915041;07915;Ciudad Lineal;079;MADRID;0.05
07915042;07915;Ciudad Lineal;079;MADRID;0.06
07915043;07915;Ciudad Lineal;079;MADRID;0.03
07914060;07914;Moratalaz;079;MADRID;0.06
07914061;07914;Moratalaz;079;MADRID;0.05
07914062;07914;Moratalaz;079;MADRID;0.04
07914063;07914;Moratalaz;079;MADRID;0.05
07914064;07914;Moratalaz;079;MADRID;0.03
07914065;07914;Moratalaz;079;MADRID;0.03
07914066;07914;Moratalaz;079;MADRID;0.02
07914067;07914;Moratalaz;079;MADRID;0.03
07914068;07914;Moratalaz;079;MADRID;0.02
07914069;07914;Moratalaz;079;MADRID;0.03
07914070;07914;Moratalaz;079;MADRID;0.04
07914071;07914;Moratalaz;079;MADRID;0.04
07914072;07914;Moratalaz;079;MADRID;0.03
07914073;07914;Moratalaz;079;MADRID;0.02
07914074;07914;Moratalaz;079;MADRID;0.02
07914075;07914;Moratalaz;079;MADRID;0.03
07914076;07914;Moratalaz;079;MADRID;0.02
07914077;07914;Moratalaz;079;MADRID;0.03
07911078;07911;Carabanchel;079;MADRID;0.03
07911079;07911;Carabanchel;079;MADRID;0.02
07911080;07911;Carabanchel;079;MADRID;0.03
07911081;07911;Carabanchel;079;MADRID;0.05
07911082;07911;Carabanchel;079;MADRID;0.03
07911083;07911;Carabanchel;079;MADRID;0.02
07911085;07911;Carabanchel;079;MADRID;0.05
07911086;07911;Carabanchel;079;MADRID;0.03
07911087;07911;Carabanchel;079;MADRID;0.03
07911088;07911;Carabanchel;079;MADRID;0.03
07911089;07911;Carabanchel;079;MADRID;0.04
07911091;07911;Carabanchel;079;MADRID;0.02
07911092;07911;Carabanchel;079;MADRID;0.03
07911093;07911;Carabanchel;079;MADRID;0.06
07911094;07911;Carabanchel;079;MADRID;0.09
07911095;07911;Carabanchel;079;MADRID;0.06
07911096;07911;Carabanchel;079;MADRID;0.26
07911097;07911;Carabanchel;079;MADRID;0.07
07911098;07911;Carabanchel;079;MADRID;0.08
07911099;07911;Carabanchel;079;MADRID;0.04
07911100;07911;Carabanchel;079;MADRID;0.09
07911101;07911;Carabanchel;079;MADRID;0.07
07911102;07911;Carabanchel;079;MADRID;0.05
07911103;07911;Carabanchel;079;MADRID;0.04
07911104;07911;Carabanchel;079;MADRID;0.03
07911105;07911;Carabanchel;079;MADRID;0.02
07911106;07911;Carabanchel;079;MADRID;0.04
07911107;07911;Carabanchel;079;MADRID;0.03
07911108;07911;Carabanchel;079;MADRID;0.03
07911109;07911;Carabanchel;079;MADRID;0.03
07911110;07911;Carabanchel;079;MADRID;0.02
07911111;07911;Carabanchel;079;MADRID;0.03
07911112;07911;Carabanchel;079;MADRID;0.05
07911179;07911;Carabanchel;079;MADRID;0.02
07912075;07912;Usera;079;MADRID;0.14
07912077;07912;Usera;079;MADRID;0.09
07912078;07912;Usera;079;MADRID;0.03
07912079;07912;Usera;079;MADRID;0.03
07912080;07912;Usera;079;MADRID;0.03
07912081;07912;Usera;079;MADRID;0.03
07912082;07912;Usera;079;MADRID;0.02
07912083;07912;Usera;079;MADRID;0.02
07912084;07912;Usera;079;MADRID;0.02
07912098;07912;Usera;079;MADRID;0.36
08001001;08001;;080;MAJADAHONDA;0.06
08001002;08001;;080;MAJADAHONDA;0.09
08001003;08001;;080;MAJADAHONDA;0.09
08001004;08001;;080;MAJADAHONDA;0.05
08001005;08001;;080;MAJADAHONDA;0.04
08001006;08001;;080;MAJADAHONDA;0.04
08001007;08001;;080;MAJADAHONDA;0.46
08001008;08001;;080;MAJADAHONDA;0.08
08001009;08001;;080;MAJADAHONDA;15.97
08001010;08001;;080;MAJADAHONDA;0.06
08001011;08001;;080;MAJADAHONDA;0.65
08001012;08001;;080;MAJADAHONDA;0.08
08001013;08001;;080;MAJADAHONDA;0.11
08001014;08001;;080;MAJADAHONDA;8.07
08001015;08001;;080;MAJADAHONDA;0.09
08001016;08001;;080;MAJADAHONDA;0.47
08001017;08001;;080;MAJADAHONDA;0.25
08001018;08001;;080;MAJADAHONDA;1.25
08002001;08002;;080;MAJADAHONDA;0.16
08002002;08002;;080;MAJADAHONDA;0.33
08002003;08002;;080;MAJADAHONDA;0.05
08002004;08002;;080;MAJADAHONDA;0.20
08002005;08002;;080;MAJADAHONDA;0.50
08002006;08002;;080;MAJADAHONDA;0.04
08002007;08002;;080;MAJADAHONDA;0.12
08002008;08002;;080;MAJADAHONDA;0.37
08002009;08002;;080;MAJADAHONDA;0.20
08002010;08002;;080;MAJADAHONDA;0.15
08002011;08002;;080;MAJADAHONDA;0.06
08002012;08002;;080;MAJADAHONDA;0.04
08002013;08002;;080;MAJADAHONDA;0.13
08002014;08002;;080;MAJADAHONDA;0.34
08002015;08002;;080;MAJADAHONDA;2.62
08002016;08002;;080;MAJADAHONDA;0.05
08002017;08002;;080;MAJADAHONDA;0.19
08002018;08002;;080;MAJADAHONDA;0.89
08002019;08002;;080;MAJADAHONDA;0.16
08002020;08002;;080;MAJADAHONDA;0.24
08002021;08002;;080;MAJADAHONDA;0.08
08002022;08002;;080;MAJADAHONDA;0.23
08002023;08002;;080;MAJADAHONDA;0.81
08002024;08002;;080;MAJADAHONDA;1.22
08002025;08002;;080;MAJADAHONDA;0.31
08002026;08002;;080;MAJADAHONDA;0.30
08002027;08002;;080;MAJADAHONDA;0.75
08201001;08201;;082;MANZANARES EL REAL;47.69
08201002;08201;;082;MANZANARES EL REAL;0.24
08201003;08201;;082;MANZANARES EL REAL;79.79
08201004;08201;;082;MANZANARES EL REAL;0.59
08301001;08301;;083;MECO;16.38
08301002;08301;;083;MECO;0.12
08301003;08301;;083;MECO;17.42
08301004;08301;;083;MECO;0.62
08301005;08301;;083;MECO;0.39
08401001;08401;;084;MEJORADA DEL CAMPO;0.34
08401002;08401;;084;MEJORADA DEL CAMPO;0.07
08401003;08401;;084;MEJORADA DEL CAMPO;0.14
08401004;08401;;084;MEJORADA DEL CAMPO;0.12
08401005;08401;;084;MEJORADA DEL CAMPO;0.11
08401006;08401;;084;MEJORADA DEL CAMPO;0.06
08401007;08401;;084;MEJORADA DEL CAMPO;7.51
08401008;08401;;084;MEJORADA DEL CAMPO;0.15
08401009;08401;;084;MEJORADA DEL CAMPO;4.99
08401010;08401;;084;MEJORADA DEL CAMPO;0.12
08401011;08401;;084;MEJORADA DEL CAMPO;4.32
08501001;08501;;085;MIRAFLORES DE LA SIERRA;33.24
08501002;08501;;085;MIRAFLORES DE LA SIERRA;0.67
08501003;08501;;085;MIRAFLORES DE LA SIERRA;22.49
08601001;08601;;086;MOLAR, EL;2.16
08601002;08601;;086;MOLAR, EL;7.96
08601003;08601;;086;MOLAR, EL;40.06
08701001;08701;;087;MOLINOS, LOS;15.32
08701002;08701;;087;MOLINOS, LOS;3.84
08801001;08801;;088;MONTEJO DE LA SIERRA;32.18
08901001;08901;;089;MORALEJA DE ENMEDIO;5.69
08901002;08901;;089;MORALEJA DE ENMEDIO;18.35
08901003;08901;;089;MORALEJA DE ENMEDIO;7.13
09001001;09001;;090;MORALZARZAL;6.73
09001002;09001;;090;MORALZARZAL;4.20
09001003;09001;;090;MORALZARZAL;29.66
09001004;09001;;090;MORALZARZAL;0.76
09001005;09001;;090;MORALZARZAL;2.21
09101001;09101;;091;MORATA DE TAJUÐA;7.91
09101002;09101;;091;MORATA DE TAJUÐA;9.59
09102001;09102;;091;MORATA DE TAJUÐA;18.38
09102002;09102;;091;MORATA DE TAJUÐA;9.41
09201001;09201;;092;MOSTOLES;0.06
09201002;09201;;092;MOSTOLES;0.03
09201003;09201;;092;MOSTOLES;0.03
09201004;09201;;092;MOSTOLES;0.01
09201005;09201;;092;MOSTOLES;0.02
09201006;09201;;092;MOSTOLES;0.03
09201007;09201;;092;MOSTOLES;0.03
09201008;09201;;092;MOSTOLES;0.04
09201009;09201;;092;MOSTOLES;0.21
09201010;09201;;092;MOSTOLES;0.18
09201011;09201;;092;MOSTOLES;0.07
09201012;09201;;092;MOSTOLES;0.04
09201013;09201;;092;MOSTOLES;0.10
09201014;09201;;092;MOSTOLES;0.04
09201015;09201;;092;MOSTOLES;0.04
09201016;09201;;092;MOSTOLES;0.04
09201017;09201;;092;MOSTOLES;0.20
09201018;09201;;092;MOSTOLES;0.59
09201019;09201;;092;MOSTOLES;1.83
09201020;09201;;092;MOSTOLES;0.38
09201021;09201;;092;MOSTOLES;0.11
09201022;09201;;092;MOSTOLES;0.34
09201023;09201;;092;MOSTOLES;0.30
09201024;09201;;092;MOSTOLES;15.64
09202001;09202;;092;MOSTOLES;0.06
09202002;09202;;092;MOSTOLES;0.05
09202003;09202;;092;MOSTOLES;0.03
09202004;09202;;092;MOSTOLES;0.02
09202006;09202;;092;MOSTOLES;0.07
09202007;09202;;092;MOSTOLES;0.30
09202008;09202;;092;MOSTOLES;0.05
09202009;09202;;092;MOSTOLES;0.05
09202010;09202;;092;MOSTOLES;0.02
09202011;09202;;092;MOSTOLES;0.03
09202012;09202;;092;MOSTOLES;0.03
09202013;09202;;092;MOSTOLES;0.05
09202014;09202;;092;MOSTOLES;0.03
09202015;09202;;092;MOSTOLES;0.04
09202016;09202;;092;MOSTOLES;0.06
09202017;09202;;092;MOSTOLES;0.12
09202018;09202;;092;MOSTOLES;0.03
09202019;09202;;092;MOSTOLES;0.07
09202020;09202;;092;MOSTOLES;0.05
09202021;09202;;092;MOSTOLES;0.06
09202022;09202;;092;MOSTOLES;0.03
09202023;09202;;092;MOSTOLES;0.05
09202024;09202;;092;MOSTOLES;0.08
09202025;09202;;092;MOSTOLES;0.06
09202026;09202;;092;MOSTOLES;0.03
09202028;09202;;092;MOSTOLES;0.04
09202029;09202;;092;MOSTOLES;0.14
09202030;09202;;092;MOSTOLES;0.02
09202031;09202;;092;MOSTOLES;0.03
09202032;09202;;092;MOSTOLES;0.29
09202033;09202;;092;MOSTOLES;0.05
09202034;09202;;092;MOSTOLES;0.20
09202035;09202;;092;MOSTOLES;0.15
09202036;09202;;092;MOSTOLES;0.03
09202037;09202;;092;MOSTOLES;0.05
09202038;09202;;092;MOSTOLES;5.44
09202039;09202;;092;MOSTOLES;0.06
09203001;09203;;092;MOSTOLES;0.09
09203002;09203;;092;MOSTOLES;0.02
09203003;09203;;092;MOSTOLES;0.03
09203004;09203;;092;MOSTOLES;0.02
09203005;09203;;092;MOSTOLES;0.02
09203006;09203;;092;MOSTOLES;0.03
09203007;09203;;092;MOSTOLES;0.03
09203008;09203;;092;MOSTOLES;0.04
09203009;09203;;092;MOSTOLES;0.04
09203010;09203;;092;MOSTOLES;0.04
09203011;09203;;092;MOSTOLES;0.04
09203012;09203;;092;MOSTOLES;0.04
09203013;09203;;092;MOSTOLES;0.05
09203014;09203;;092;MOSTOLES;0.01
09203015;09203;;092;MOSTOLES;0.03
09203016;09203;;092;MOSTOLES;0.03
09203017;09203;;092;MOSTOLES;0.04
09203018;09203;;092;MOSTOLES;0.05
09203019;09203;;092;MOSTOLES;0.05
09203020;09203;;092;MOSTOLES;0.02
09203021;09203;;092;MOSTOLES;0.03
09203022;09203;;092;MOSTOLES;0.04
09203023;09203;;092;MOSTOLES;0.02
09203024;09203;;092;MOSTOLES;0.17
09203025;09203;;092;MOSTOLES;0.03
09203026;09203;;092;MOSTOLES;0.53
09203027;09203;;092;MOSTOLES;0.02
09203028;09203;;092;MOSTOLES;0.14
09203029;09203;;092;MOSTOLES;0.06
09203030;09203;;092;MOSTOLES;0.06
09204001;09204;;092;MOSTOLES;0.07
09204002;09204;;092;MOSTOLES;0.04
09204003;09204;;092;MOSTOLES;0.05
09204004;09204;;092;MOSTOLES;0.03
09204005;09204;;092;MOSTOLES;0.04
09204006;09204;;092;MOSTOLES;0.03
09204007;09204;;092;MOSTOLES;0.02
09204008;09204;;092;MOSTOLES;0.03
09204009;09204;;092;MOSTOLES;0.05
09204010;09204;;092;MOSTOLES;0.02
09204011;09204;;092;MOSTOLES;0.06
09204012;09204;;092;MOSTOLES;0.04
09204013;09204;;092;MOSTOLES;0.05
09204015;09204;;092;MOSTOLES;0.54
09204016;09204;;092;MOSTOLES;0.04
09204017;09204;;092;MOSTOLES;0.04
09204018;09204;;092;MOSTOLES;0.06
09204019;09204;;092;MOSTOLES;0.03
09204020;09204;;092;MOSTOLES;0.03
09204021;09204;;092;MOSTOLES;0.02
09204022;09204;;092;MOSTOLES;0.04
09204023;09204;;092;MOSTOLES;0.03
09204024;09204;;092;MOSTOLES;0.03
09204025;09204;;092;MOSTOLES;0.05
09204026;09204;;092;MOSTOLES;0.05
09204027;09204;;092;MOSTOLES;0.10
09204028;09204;;092;MOSTOLES;0.04
09204029;09204;;092;MOSTOLES;0.02
09204030;09204;;092;MOSTOLES;0.11
09204031;09204;;092;MOSTOLES;0.09
09204032;09204;;092;MOSTOLES;0.09
09204033;09204;;092;MOSTOLES;0.02
09204034;09204;;092;MOSTOLES;5.02
09204035;09204;;092;MOSTOLES;0.14
09204036;09204;;092;MOSTOLES;0.16
09204037;09204;;092;MOSTOLES;0.18
09204038;09204;;092;MOSTOLES;0.05
09204039;09204;;092;MOSTOLES;0.08
09204040;09204;;092;MOSTOLES;0.16
09204041;09204;;092;MOSTOLES;0.10
09204042;09204;;092;MOSTOLES;1.82
09204043;09204;;092;MOSTOLES;1.00
09204044;09204;;092;MOSTOLES;0.15
09204045;09204;;092;MOSTOLES;0.04
09204046;09204;;092;MOSTOLES;3.82
09301001;09301;;093;NAVACERRADA;27.51
09401001;09401;;094;NAVALAFUENTE;12.18
09501001;09501;;095;NAVALAGAMELLA;75.76
09601001;09601;;096;NAVALCARNERO;0.11
09601002;09601;;096;NAVALCARNERO;0.14
09601003;09601;;096;NAVALCARNERO;0.19
09601004;09601;;096;NAVALCARNERO;14.64
09601005;09601;;096;NAVALCARNERO;0.59
09601006;09601;;096;NAVALCARNERO;0.16
09601007;09601;;096;NAVALCARNERO;7.86
09601008;09601;;096;NAVALCARNERO;0.21
09601009;09601;;096;NAVALCARNERO;0.24
09601010;09601;;096;NAVALCARNERO;22.37
09601011;09601;;096;NAVALCARNERO;20.10
09601012;09601;;096;NAVALCARNERO;22.87
09601013;09601;;096;NAVALCARNERO;5.60
09601014;09601;;096;NAVALCARNERO;5.76
09701001;09701;;097;NAVARREDONDA Y SAN MAMES;28.47
09901001;09901;;099;NAVAS DEL REY;50.51
10001001;10001;;100;NUEVO BAZTAN;15.61
10001002;10001;;100;NUEVO BAZTAN;2.17
10001003;10001;;100;NUEVO BAZTAN;2.32
10101001;10101;;101;OLMEDA DE LAS FUENTES;16.52
10201001;10201;;102;ORUSCO DE TAJU/A;21.36
10401001;10401;;104;PARACUELLOS DE JARAMA;6.37
10401002;10401;;104;PARACUELLOS DE JARAMA;0.12
10401003;10401;;104;PARACUELLOS DE JARAMA;23.78
10401004;10401;;104;PARACUELLOS DE JARAMA;5.02
10401005;10401;;104;PARACUELLOS DE JARAMA;5.48
10401006;10401;;104;PARACUELLOS DE JARAMA;0.20
10401007;10401;;104;PARACUELLOS DE JARAMA;0.43
10401008;10401;;104;PARACUELLOS DE JARAMA;0.35
10401009;10401;;104;PARACUELLOS DE JARAMA;1.71
10401010;10401;;104;PARACUELLOS DE JARAMA;0.11
10401011;10401;;104;PARACUELLOS DE JARAMA;0.21
10601001;10601;;106;PARLA;0.13
10601002;10601;;106;PARLA;0.04
10601003;10601;;106;PARLA;0.07
10601004;10601;;106;PARLA;0.12
10601005;10601;;106;PARLA;0.06
10601006;10601;;106;PARLA;0.05
10601007;10601;;106;PARLA;0.04
10601008;10601;;106;PARLA;0.05
10601009;10601;;106;PARLA;0.07
10601010;10601;;106;PARLA;0.05
10601011;10601;;106;PARLA;0.05
10601012;10601;;106;PARLA;0.04
10601013;10601;;106;PARLA;0.03
10601014;10601;;106;PARLA;0.04
10601015;10601;;106;PARLA;1.52
10601016;10601;;106;PARLA;0.15
10601017;10601;;106;PARLA;1.12
10601018;10601;;106;PARLA;0.04
10601019;10601;;106;PARLA;0.02
10601021;10601;;106;PARLA;0.05
10601022;10601;;106;PARLA;0.03
10601023;10601;;106;PARLA;0.04
10601024;10601;;106;PARLA;0.04
10601025;10601;;106;PARLA;0.04
10601026;10601;;106;PARLA;0.70
10601027;10601;;106;PARLA;0.04
10601028;10601;;106;PARLA;0.06
10601029;10601;;106;PARLA;0.05
10601030;10601;;106;PARLA;0.06
10601031;10601;;106;PARLA;0.07
10601032;10601;;106;PARLA;0.05
10601033;10601;;106;PARLA;0.02
10601034;10601;;106;PARLA;0.10
10601035;10601;;106;PARLA;0.05
10601036;10601;;106;PARLA;0.10
10601037;10601;;106;PARLA;0.02
10601038;10601;;106;PARLA;0.17
10601039;10601;;106;PARLA;0.04
10601040;10601;;106;PARLA;0.15
10601041;10601;;106;PARLA;0.45
10601042;10601;;106;PARLA;0.13
10601043;10601;;106;PARLA;0.79
10601044;10601;;106;PARLA;0.12
10601045;10601;;106;PARLA;0.04
10601046;10601;;106;PARLA;0.13
10601047;10601;;106;PARLA;0.04
10601048;10601;;106;PARLA;0.55
10601049;10601;;106;PARLA;5.99
10601050;10601;;106;PARLA;0.12
10601051;10601;;106;PARLA;1.63
10601052;10601;;106;PARLA;0.06
10601053;10601;;106;PARLA;0.10
10601054;10601;;106;PARLA;0.09
10601055;10601;;106;PARLA;0.12
10601056;10601;;106;PARLA;0.06
10601057;10601;;106;PARLA;0.07
10601058;10601;;106;PARLA;0.19
10601059;10601;;106;PARLA;0.15
10601060;10601;;106;PARLA;0.24
10601061;10601;;106;PARLA;0.24
10601062;10601;;106;PARLA;0.11
10601063;10601;;106;PARLA;0.52
10601064;10601;;106;PARLA;0.11
10601065;10601;;106;PARLA;0.10
10601066;10601;;106;PARLA;0.11
10601067;10601;;106;PARLA;7.19
10701001;10701;;107;PATONES;35.07
10801001;10801;;108;PEDREZUELA;23.93
10801002;10801;;108;PEDREZUELA;4.61
10901001;10901;;109;PELAYOS DE LA PRESA;7.57
11001001;11001;;110;PERALES DE TAJU/A;49.07
11101001;11101;;111;PEZUELA DE LAS TORRES;41.68
11201001;11201;;112;PINILLA DEL VALLE;25.45
11301001;11301;;113;PINTO;0.03
11301002;11301;;113;PINTO;0.08
11301003;11301;;113;PINTO;0.09
11301004;11301;;113;PINTO;0.06
11301005;11301;;113;PINTO;0.27
11301006;11301;;113;PINTO;13.12
11301007;11301;;113;PINTO;0.06
11301008;11301;;113;PINTO;0.03
11301009;11301;;113;PINTO;0.06
11301010;11301;;113;PINTO;0.13
11301011;11301;;113;PINTO;0.13
11301012;11301;;113;PINTO;0.11
11301013;11301;;113;PINTO;0.24
11301014;11301;;113;PINTO;10.76
11302001;11302;;113;PINTO;0.05
11302002;11302;;113;PINTO;0.07
11302003;11302;;113;PINTO;0.06
11302004;11302;;113;PINTO;18.68
11302005;11302;;113;PINTO;0.04
11302006;11302;;113;PINTO;15.62
11302007;11302;;113;PINTO;0.08
11302008;11302;;113;PINTO;0.11
11302009;11302;;113;PINTO;0.09
11302010;11302;;113;PINTO;0.13
11302011;11302;;113;PINTO;0.08
11302012;11302;;113;PINTO;0.11
11302013;11302;;113;PINTO;0.14
11302014;11302;;113;PINTO;0.31
11302015;11302;;113;PINTO;1.24
11401001;11401;;114;PI/UECAR-GANDULLAS;18.24
11501001;11501;;115;POZUELO DE ALARCON;3.47
11501002;11501;;115;POZUELO DE ALARCON;1.62
11501004;11501;;115;POZUELO DE ALARCON;0.02
11501005;11501;;115;POZUELO DE ALARCON;0.13
11501006;11501;;115;POZUELO DE ALARCON;1.41
11501007;11501;;115;POZUELO DE ALARCON;0.02
11501008;11501;;115;POZUELO DE ALARCON;0.12
11501009;11501;;115;POZUELO DE ALARCON;0.06
11501010;11501;;115;POZUELO DE ALARCON;6.15
11501011;11501;;115;POZUELO DE ALARCON;0.04
11501012;11501;;115;POZUELO DE ALARCON;0.24
11501013;11501;;115;POZUELO DE ALARCON;0.06
11501014;11501;;115;POZUELO DE ALARCON;0.43
